,Channel,Compound,Negative,Neutral,Positive,Text,Time
770,CNN,0.0,0.0,1.0,0.0,Ohio Gov. John Kasich on former California Gov. Arnold Schwarzenegger calling for him to run for president in 2020:… https://t.co/UTWxFZYmcM,947.1666666666666
771,CNN,0.34,0.0,0.876,0.124,"Ohio Gov. John Kasich says incoming national security adviser John Bolton should understand that ""America ""cannot b… https://t.co/KDokXGRpna",949.8333333333334
772,CNN,-0.2263,0.083,0.917,0.0,"Ohio Gov. John Kasich on the March For Our Lives protests: “If they do not bring about change, I think people shoul… https://t.co/OILRSi8KRs",950.55
773,CNN,-0.765,0.258,0.742,0.0,"“He is either lying or he is completely delusional,” Sen. Tim Kaine says of President Trump blaming Democrats for f… https://t.co/6r895RQPep",954.85
774,CNN,0.5859,0.0,0.769,0.231,Sen. Tim Kaine questions if President Trump’s new pick for national security adviser can get a security clearance:… https://t.co/RH2ORJTpW6,964.9833333333333
775,CNN,0.0,0.0,1.0,0.0,"""The activism of these young people is actually changing the equation ... they're not going away,"" Sen. Tim Kaine s… https://t.co/LoTcR2u12c",968.1333333333333
776,CNN,0.0,0.0,1.0,0.0,An animatronic T .rex went up in flames at this dinosaur park in Colorado. The park says the blaze was caused by el… https://t.co/3Xs9dMEKY5,975.95
777,CNN,0.0,0.0,1.0,0.0,"""Black Panther"" is the the most-tweeted about movie of all time, Twitter says https://t.co/Ffh5z9Chys https://t.co/2hhcrpczIX",1006.7333333333333
778,CNN,-0.0772,0.121,0.769,0.109,A Tennessee man who was wrongfully imprisoned for 31 years and initially given $75 to start over has been awarded $… https://t.co/Xxitou66Jv,1036.7
779,CNN,-0.4404,0.139,0.861,0.0,Bank of America Merrill Lynch doctored paperwork on 16 million orders to fool institutional clients into thinking s… https://t.co/EW6uyUvuDd,1066.6
780,CNN,-0.2732,0.139,0.861,0.0,Republican Rep. Ryan Costello will drop his bid for reelection in Pennsylvania https://t.co/2tYW2a6mrd https://t.co/8XKF9V45dE,1096.7166666666667
781,CNN,0.2023,0.0,0.816,0.184,"Researchers finally solve mystery of ""alien"" skeleton https://t.co/Ymts1gegBE https://t.co/kBJpwYKGyC",1126.55
782,CNN,0.0772,0.0,0.909,0.091,"In Sacramento and in Austin, black people just want this https://t.co/QY2mnt7vH1 | via @CNNOpinion https://t.co/NcbVhzuzYE",1156.7333333333333
783,CNN,-0.1027,0.136,0.748,0.117,"In a new memoir, Hillary Clinton's former campaign communications director says the email scandal was a like ""a box… https://t.co/2qEKrRaoiP",1186.6333333333334
784,CNN,0.0,0.0,1.0,0.0,"This case shows why dog breeders need to be regulated, writes Randi Kaye for @CNNOpinion https://t.co/gqfOi4Kid4 https://t.co/VTIzke2a8c",1216.7166666666667
785,CNN,-0.2732,0.141,0.758,0.101,China and the United States are on the brink of a trade war — and Apple chief Tim Cook is calling on the countries… https://t.co/emYdvRdY0y,1246.6
786,CNN,0.0,0.0,1.0,0.0,I downloaded 14 years of my Facebook data and here's what happened https://t.co/CatT9piwSb https://t.co/iYlZLl8bkv,1276.5833333333333
787,CNN,-0.6486,0.223,0.777,0.0,The lawyer President Trump wants to represent him has been dead for 32 years https://t.co/ZYSNTnMfcR https://t.co/zZ4nvZlPkT,1306.6
788,CNN,0.0,0.0,1.0,0.0,Take a look at this week in politics https://t.co/kcprtfGNys https://t.co/l9sn1TwkeS,1336.4333333333334
789,CNN,0.0,0.117,0.765,0.117,"""I need allies."" Fresh off a staggering loss for Republicans in Pennsylvania's deep-red 18th district, President Tr… https://t.co/Kx2Fm2p7mM",1366.6333333333334
790,CNN,0.0,0.0,1.0,0.0,Tesla to slow shipments in Norway due to unsafe delivery trucks https://t.co/9JSC3KFih1 https://t.co/8ZXKLq1XNU,1396.55
791,CNN,-0.4939,0.314,0.686,0.0,Australian beaches pose dangers to newcomers https://t.co/wv6ILLo3Lg https://t.co/esYlq0aT9m,1426.7333333333333
792,CNN,-0.296,0.136,0.864,0.0,Here's what you may have missed at the March for Our Lives rallies https://t.co/ja0geb22RQ https://t.co/aLQN2TqGJB,16.616666666666667
793,CNN,0.25,0.0,0.905,0.095,"""I have a dream that enough is enough. And that this should be a gun-free world. Period."" - Martin Luther King Jr.'… https://t.co/QNGeEGkvMM",46.45
794,CNN,0.0,0.0,1.0,0.0,"Samantha Fuentes, who was wounded in the mass shooting at Marjory Stoneman Douglas High School, asks the crowd to j… https://t.co/dRFdWpk0QZ",76.16666666666667
795,CNN,-0.7579,0.394,0.606,0.0,These grandmothers in Texas have had enough of gun violence https://t.co/GrjeoktRf5 https://t.co/fZtTBJKT6V,136.5
796,CNN,0.3566,0.0,0.84,0.16,"George Clooney, Paul McCartney and more celebrities join March for Our Lives https://t.co/WabPC0OUEk https://t.co/EemR2GmHLv",166.55
797,CNN,-0.7579,0.394,0.606,0.0,"Gun violence can happen to anybody, says singer Jennifer Hudson https://t.co/OADln4miDu https://t.co/sD7QJN9rUR",180.51666666666668
798,CNN,0.0,0.0,1.0,0.0,"While others marched for their lives, these people marched for their guns https://t.co/GiGWjFDzG3 https://t.co/3TXIISsdi8",196.68333333333334
799,CNN,0.4754,0.0,0.808,0.192,Some of the most powerful signs from the March for Our Lives https://t.co/DhbwVpMOlZ https://t.co/meFpCoHKht,211.66666666666666
800,FoxNews,0.0,0.0,1.0,0.0,".@LisaMarieBoothe: ""This is what the media does with anyone who's in @realDonaldTrump's orbit...Hope Hicks was just… https://t.co/496SYWQVHQ",1412.7833333333333
801,FoxNews,-0.461,0.292,0.596,0.112,".@stevenmnuchin1: #Trump will impose China tariffs, not worried about recent market losses https://t.co/XkY0po1IVe",1417.7833333333333
802,FoxNews,0.0,0.0,1.0,0.0,".@kimguilfoyle on omnibus bill: ""[@POTUS is] the guy that wanted to come in and drain the swamp...Congress is the s… https://t.co/tmQncYTbq3",1422.7833333333333
803,FoxNews,0.0,0.0,1.0,0.0,".@Wendys takes aim at @McDonalds, @BurgerKing in rapping mixtape https://t.co/2XNs66ANHl",1427.7833333333333
804,FoxNews,-0.6969,0.2,0.8,0.0,".@newtgingrich: ""There are five cities in America that have most of the killings in America, five cities. All five… https://t.co/x0NgNEex7O",1432.7833333333333
805,FoxNews,0.0,0.0,1.0,0.0,Nigeria schoolgirls reunited with parents after release https://t.co/xjtgveF5M3,1437.7833333333333
806,FoxNews,0.1531,0.107,0.759,0.134,".@delaneytarr on Maryland school shooting: ""I'm glad that that sheriff had a gun, because he is a person who should… https://t.co/pxmyKtCwBb",2.783333333333333
807,FoxNews,0.25,0.0,0.857,0.143,"On @NextRevFNC, @Schwarzenegger talked about his life story and the American dream. https://t.co/DYpG99sHKt",7.783333333333333
808,FoxNews,0.0,0.0,1.0,0.0,".@DiamondandSilk on Hollywood bashing #Trump admin: ""Don't talk about this White House when their house is not in o… https://t.co/hAicWg5bgv",12.783333333333333
809,FoxNews,-0.8957,0.435,0.565,0.0,"2 firefighters killed, 3 hurt as truck crashes on way to scene of deadly West Virginia highway wreck https://t.co/ZH4KeknTkr",16.783333333333335
810,FoxNews,-0.5994,0.288,0.605,0.107,".@GovMikeHuckabee: ""Emotion is a terrible substitute for truth. It is a terrible substitute for facts... Five times… https://t.co/Mmai7cnjjg",22.783333333333335
811,FoxNews,-0.2732,0.226,0.645,0.129,".@cameron_kasky on school safety: ""There's no specific mental health problem that makes all these shootings happen,… https://t.co/aSgLXt7JEl",26.783333333333335
812,FoxNews,-0.5106,0.323,0.677,0.0,"Austin bomber called himself a 'psychopath,' had no remorse, congressman says https://t.co/IopCW7KyGG",31.783333333333335
813,FoxNews,0.8591,0.0,0.678,0.322,"30 of the 71 living Medal of Honor recipients receive an honor guard in New York before flying to Washington, to ma… https://t.co/xKciQhOqjf",36.78333333333333
814,FoxNews,0.0,0.0,1.0,0.0,Pro-Second Amendment student @KyleKashuv calls for debate with #MarchforOurLives organizer @cameron_kasky https://t.co/1yfngZmYHP,41.78333333333333
815,FoxNews,0.2732,0.0,0.896,0.104,State Rep. Susan Lynn: “It’s not in government in which we trust… it’s ‘In God We Trust.’” https://t.co/Y1LSJgX7fL https://t.co/EdD84YIx4n,46.78333333333333
816,FoxNews,0.0,0.0,1.0,0.0,China's space station expected to hit Earth soon -- possibly in Europe https://t.co/ZdgOxuV4ak,51.78333333333333
817,FoxNews,0.0,0.0,1.0,0.0,".@DiamondandSilk on @JoeBiden: ""The people [voting Democrat] need to look at this person that represents the Democr… https://t.co/w3VEkXXmDS",56.78333333333333
818,FoxNews,-0.6124,0.217,0.783,0.0,".@KayaJones on social media gun censorship: ""Divide and conquer, you take away anyone's right to fight back. And so… https://t.co/Nh1Jvz3bbj",61.78333333333333
819,FoxNews,0.2732,0.0,0.884,0.116,".@robertjeffress: “Teaching people, starting with our children, that there is a God to whom they’re accountable, is… https://t.co/xtHvkPYeWW",66.78333333333333
820,FoxNews,-0.6486,0.235,0.765,0.0,Bodies of Iowa family found dead in Mexico to return to US this week https://t.co/TjC29v5yJr,71.78333333333333
821,FoxNews,-0.1531,0.078,0.922,0.0,".@DevinNunes: ""We also found no collusion between the Trump campaign but we did find links between the Clinton [cam… https://t.co/MyHyfMIqAE",76.76666666666667
822,FoxNews,-0.2023,0.25,0.598,0.152,Congress passes tax cuts and some gun safety measures; enough for 2018 voters? https://t.co/vOpBULJDLG,81.78333333333333
823,FoxNews,0.2755,0.0,0.883,0.117,".@LindseyGrahamSC: ""The North Koreans know without a doubt that John Bolton sees their nuclear program as a threat… https://t.co/MYF2pqDuEg",87.78333333333333
824,FoxNews,0.4939,0.0,0.775,0.225,"On @foxandfriends, @robertjeffress praised President @realDonaldTrump's relationship to people of faith.… https://t.co/rwgdubRU0V",88.78333333333333
825,FoxNews,0.4019,0.0,0.803,0.197,Fox News Poll: 37% favor allowing teachers to carry guns. https://t.co/GBFEtQ5LYb https://t.co/o5y1j8GRFH,92.78333333333333
826,FoxNews,0.6068,0.0,0.645,0.355,Fox News Poll: Which is more important to protect? https://t.co/GBFEtQnnmL https://t.co/XMdGrCsv0m,98.78333333333333
827,FoxNews,-0.3818,0.131,0.811,0.059,".@LindseyGrahamSC: ""I want to be able to prove that the FBI investigation of the Clinton email scandal was a sham.… https://t.co/HYP33QQ4eg",106.78333333333333
828,FoxNews,-0.5859,0.226,0.774,0.0,".@susanferrechio: ""President Obama congratulated Putin in 2012 - there was blatant voter fraud, well-documented."" https://t.co/BSJhTr4KUy",109.78333333333333
829,FoxNews,0.0,0.0,1.0,0.0,Fox News Poll: Gap narrows on 2018 vote preference https://t.co/xUdGnRm4Fc https://t.co/kVGqUNCLrB,110.78333333333333
830,FoxNews,-0.34,0.211,0.789,0.0,"On @FoxNewsSunday, @newtgingrich discussed the efficacy of gun control. https://t.co/tAhExz6KBp",115.78333333333333
831,FoxNews,-0.34,0.194,0.806,0.0,"On @WattersWorld, @DiamondandSilk sounded off about the @JoeBiden-@realDonaldTrump feud. https://t.co/QXi7utrBKu https://t.co/fSs4rnaX6f",117.78333333333333
832,FoxNews,0.3612,0.0,0.884,0.116,"In an interview, Parkland survivor @KyleKashuv asked why he was not asked to speak at the #MarchForOurLives - and c… https://t.co/ItlmiG6EPI",121.78333333333333
833,FoxNews,-0.7579,0.255,0.745,0.0,".@SenMikeLee on voter fraud: ""Willful blindness to the law is always distressing, and I think it takes on an even m… https://t.co/D2LHF9QQsH",126.7
834,FoxNews,0.0,0.0,1.0,0.0,"On ""Sunday Morning Futures,"" @LindseyGrahamSC told @MariaBartiromo that he wants to ""prove that the @FBI investigat… https://t.co/0YUw1nqG4V",135.78333333333333
835,FoxNews,-0.296,0.109,0.891,0.0,".@SenMikeLee on sanctuary cities: ""If a state or local government wants to try to undermine the enforcement of fede… https://t.co/ek20Dby2Qt",137.55
836,FoxNews,-0.7003,0.266,0.734,0.0,".@SenMikeLee on gun control debate: ""The impulse that says, 'Somebody's violated dozens of laws, we must therefore… https://t.co/GzCLSoyQJ9",144.31666666666666
837,FoxNews,0.4019,0.0,0.87,0.13,".@SenMikeLee: ""The #Trump administration sought in promising to drain the swamp, to reduce the power of the adminis… https://t.co/8bZpsns96u",154.26666666666668
838,FoxNews,0.6369,0.0,0.811,0.189,".@SenMikeLee: ""The reason that we have fostered the development of the greatest civilization the world has ever kno… https://t.co/M1xdUVuX1a",162.26666666666668
839,FoxNews,-0.34,0.286,0.714,0.0,Gun maker Remington files for bankruptcy https://t.co/rMr68fmCSp,164.91666666666666
840,FoxNews,0.0772,0.0,0.929,0.071,".@SenMikeLee: ""It's the nature of human beings as they accumulate power to want to accumulate more power."" https://t.co/1iXWYV83lu",173.26666666666668
841,FoxNews,-0.5956,0.177,0.823,0.0,".@SenMikeLee on spending bill negotiations: ""It is one of the most deeply disturbing things that I experience as a… https://t.co/KrDY4stkDP",177.58333333333334
842,FoxNews,0.4767,0.0,0.819,0.181,Fox News Poll shows President @realDonaldTrump's approval up on job performance and taxes. https://t.co/KuSKFJP5m4 https://t.co/rtYGkRrTZ6,178.78333333333333
843,FoxNews,0.5574,0.0,0.806,0.194,".@SenMikeLee on the relationships between Supreme Court justices: ""One's ideological temperament on the court doesn… https://t.co/YCwm3vLCp9",184.8
844,FoxNews,-0.34,0.231,0.769,0.0,The stars that marched at gun reform rallies https://t.co/R5ObSaiRrq,186.61666666666667
845,FoxNews,0.4939,0.0,0.714,0.286,Pittsburgh Airport gives Mister Rogers an adorable tribute https://t.co/ftCEYZFMsd,192.91666666666666
846,FoxNews,0.0,0.0,1.0,0.0,".@RonDeSantisFL: ""If you're somebody that's been the secretary of state or you've been White House chief of staff,… https://t.co/qwrKTqBkgu",199.51666666666668
847,FoxNews,-0.6124,0.356,0.517,0.126,Shaquille O'Neal shares 'dance battle' video with Rob Gronkowski on Instagram https://t.co/fPlFK4sxke,205.93333333333334
848,FoxNews,0.0,0.0,1.0,0.0,".@Schwarzenegger: ""I always tell people, 'don't ever call me a self-made man' because if wouldn't have been for Ame… https://t.co/bcBoNXI5jw",211.63333333333333
849,FoxNews,-0.4404,0.172,0.828,0.0,Mark Zuckerberg Takes Out Full-Page Newspaper Ads to Say 'Sorry' for Cambridge Analytica Scandal https://t.co/IbH9pJBgkZ,219.88333333333333
850,FoxNews,-0.4767,0.154,0.846,0.0,".@kimguilfoyle on @AmbJohnBolton: ""This is a dangerous world and we need someone that is very familiar with it.""… https://t.co/h6x5MauA4V",226.68333333333334
851,FoxNews,0.0,0.0,1.0,0.0,".@LisaMarieBoothe: ""This is what the media does with anyone who's in @realDonaldTrump's orbit...Hope Hicks was just… https://t.co/WaRAayvgaN",230.11666666666667
852,FoxNews,-0.2023,0.141,0.859,0.0,California Men Charged in Deadly Shooting of 3-Year-Old Boy in Compton https://t.co/n4JkFuk2yK,238.51666666666668
853,FoxNews,-0.7579,0.371,0.629,0.0,"Fox News Poll: Proposals to reduce gun violence - percent saying ""favor."" https://t.co/GBFEtQnnmL https://t.co/pYoYVIyoHt",240.78333333333333
854,FoxNews,0.0,0.0,1.0,0.0,".@kimguilfoyle on omnibus bill: ""[@POTUS is] the guy that wanted to come in and drain the swamp...Congress is the s… https://t.co/zaAN6TgjrO",241.31666666666666
855,FoxNews,0.2263,0.318,0.286,0.396,France honors hero officer who 'saved the nation' during terrorist attack https://t.co/C9LDsviNey,247.63333333333333
856,FoxNews,0.0,0.0,1.0,0.0,"RIGHT NOW on @NextRevFNC, @SteveHiltonx talks to Arnold @Schwarzenegger - Tune in to Fox News Channel! https://t.co/09NbbVCYEf",256.76666666666665
857,FoxNews,0.0,0.0,1.0,0.0,".@DiamondandSilk on Hollywood bashing Trump admin: ""Don't talk about this White House when their house is not in or… https://t.co/7ny78Fn7lT",258.8333333333333
858,FoxNews,-0.6808,0.444,0.556,0.0,"Dissatisfied @McDonalds customer attacked golden arches, police say https://t.co/ORetctN2Xr",264.53333333333336
859,FoxNews,0.5719,0.0,0.734,0.266,"Kansas Tops Duke in Overtime Thriller, Joins Villanova, Loyola-Chicago, Michigan in NCAA Final Four https://t.co/AhBs8yLLGq",269.15
860,FoxNews,0.128,0.0,0.897,0.103,"'Fundamentally Unserious': @PeteHegseth Reacts to PA School's 'Bucket of Rocks' Defense Against Shooters
 https://t.co/srTdMItcgX",272.3833333333333
861,FoxNews,0.0,0.0,1.0,0.0,Sister Jean says there must be 'limitations' to spend time with Charles Barkley https://t.co/mDVuGRGPXA,277.71666666666664
862,FoxNews,-0.4019,0.231,0.769,0.0,Dramatic South Carolina school bus crash caught on camera https://t.co/wc8ZoUldOn,280.8666666666667
863,FoxNews,0.0,0.0,1.0,0.0,"#MarchForOurLives DC Crowd Smaller than Organizers' Estimates, Imaging Company Says https://t.co/MuGS1KP5j9",286.25
864,FoxNews,0.4215,0.0,0.811,0.189,"On ""@WattersWorld,"" @KellyannePolls discussed the progress President @realDonaldTrump's administration has made in… https://t.co/wYp5gsdWrp",290.2
865,FoxNews,-0.5859,0.213,0.787,0.0,".@JudgeJeanine: ""The omnibus bill that Republicans gave President @realDonaldTrump [Friday] is a total betrayal of… https://t.co/MlIoRAV5sk",296.3
866,FoxNews,0.3878,0.12,0.681,0.199,"Peter Navarro: ""@POTUS orchestrated one of the most brilliant tax cuts in history."" #SundayFutures @MariaBartiromo https://t.co/t5dnS05VgD",306.15
867,FoxNews,-0.4588,0.176,0.824,0.0,Stormy Daniels Claims She Was Threatened in Parking Lot Against Revealing Alleged Trump Affair https://t.co/ZQEHS7hIhF,308.3666666666667
868,FoxNews,0.0,0.0,1.0,0.0,"'I Went Through Hell': Former FBI Agent Says Andrew McCabe 'Targeted', 'Slandered' Her https://t.co/Sf05PC158b",310.35
869,FoxNews,-0.7717,0.261,0.739,0.0,"TUNE IN: 'Legends &amp; Lies' Returns With a Riveting Look at The Civil War - Hosted by Brian @Kilmeade, it all starts… https://t.co/aolnYbMDYg",316.78333333333336
870,FoxNews,-0.2732,0.226,0.645,0.129,".@cameron_kasky on school safety: ""There's no specific mental health problem that makes all these shootings happen,… https://t.co/ffFfkfWrfF",318.43333333333334
871,FoxNews,-0.7096,0.396,0.604,0.0,"Russia shopping center fire kills at least 37, report says https://t.co/RfX1o8gE3N",326.6166666666667
872,FoxNews,-0.6969,0.2,0.8,0.0,".@newtgingrich: ""There are five cities in America that have most of the killings in America, five cities. All five… https://t.co/YXWT7oI6ZR",338.5833333333333
873,FoxNews,0.0,0.162,0.676,0.162,.@AmbJohnBolton responds after @timkaine questions security clearance over Russia gun video https://t.co/FBkKahPsuI,354.2
874,FoxNews,0.3252,0.0,0.811,0.189,OPINION: This is why Trump never speaks ill of Putin https://t.co/w4JyAo4HHA,359.93333333333334
875,FoxNews,0.0,0.0,1.0,0.0,"RT @FoxBusiness: WhatsApp co-founder, who sold his company to Facebook, just told his followers to delete it https://t.co/0I9510CSVr",367.85
876,FoxNews,0.7096,0.076,0.583,0.341,"Rapper @KillerMike, who endorsed @BernieSanders for president, ripped supporters of the school walkouts in favor of… https://t.co/8fOlVJkH8b",370.78333333333336
877,FoxNews,-0.7906,0.5,0.5,0.0,OPINION: Palestinian civil war causes suffering in Gaza https://t.co/lKbIyqmmDF,373.46666666666664
878,FoxNews,-0.4019,0.114,0.886,0.0,".@KellyannePolls on spending bill: ""This is a town that not so long ago was mocking the very idea of a wall, and no… https://t.co/dpgeAaYylg",380.18333333333334
879,FoxNews,-0.5267,0.221,0.779,0.0,Man sucker punches 5-year-old in face on New York City subway: cops https://t.co/mImKuby4BO,390.18333333333334
880,FoxNews,0.0,0.0,1.0,0.0,"The @BlueAngels took to the sky in Kingsville, Texas for the Wings Over South Texas Air Show. #ProudAmerican https://t.co/I6NjuuPj4f",399.98333333333335
881,FoxNews,-0.4767,0.154,0.846,0.0,"'Maybe That's the Way to Run a Reality Show': Dem Sen Rips Trump, Says WH 'Chaos' Hurts America https://t.co/ykPvj5gixy",414.81666666666666
882,FoxNews,0.5719,0.0,0.764,0.236,"David Bossie on omnibus bill: ""The swamp won on this one."" @JudgeJeanine https://t.co/FgA8ZIIxw1",420.85
883,FoxNews,0.0,0.0,1.0,0.0,"Mount Etna in Sicily is sliding into Mediterranean Sea, scientists say https://t.co/ALqj4nzfTc",428.1166666666667
884,FoxNews,0.5719,0.058,0.741,0.201,.@realDonaldTrump touts $1.3 trillion budget as win for military; vows more money for border wall https://t.co/CIwjkQj4jc,436.85
885,FoxNews,0.0,0.0,1.0,0.0,"Yesterday, @davidhogg111: ""Let's put the USA over the @NRA."" #MarchForOurLives https://t.co/2Llc6rFMEf https://t.co/4dOweVpIOR",441.78333333333336
886,FoxNews,0.0,0.0,1.0,0.0,U.S. markets - this week. https://t.co/3917lCT0t4,446.78333333333336
887,FoxNews,0.1027,0.0,0.928,0.072,".@Facebook CEO Mark Zuckerberg took out full-page ads in several newspapers to apologize for the ""breach of trust""… https://t.co/kcjROJPMbG",450.21666666666664
888,FoxNews,0.128,0.0,0.87,0.13,"Lawyers diGenova, Toensing cannot work on Trump's Russia legal team https://t.co/YakXrPX5bT",453.93333333333334
889,FoxNews,0.2732,0.0,0.811,0.189,"On @foxandfriends, @PeteHegseth strongly defended the Second Amendment. https://t.co/YRyHLDkaUa https://t.co/vWWZGsmtW3",458.78333333333336
890,FoxNews,0.0,0.0,1.0,0.0,DNC vs. RNC fundraising - 2018 election cycle. https://t.co/nfGU5SXFRO,459.9
891,FoxNews,0.0,0.0,1.0,0.0,"At the #MarchforourLives rally in Washington, D.C. yesterday, Trevon ""Tre"" Bosley, 19, of Chicago, whose brother Te… https://t.co/hhHEqw6eBa",462.0
892,FoxNews,-0.6124,0.333,0.667,0.0,"Drone strike in Libya kills 2 'terrorists,' US Africa Command says https://t.co/ZymxMuJ1uX https://t.co/Ss2H2RsZ0T",467.05
893,FoxNews,-0.5859,0.226,0.774,0.0,".@susanferrechio: ""President Obama congratulated Putin in 2012 - there was blatant voter fraud, well-documented.""… https://t.co/Jz1Z79j5T7",470.8
894,FoxNews,-0.296,0.109,0.891,0.0,".@AlanDersh: ""There seems to be nothing there at all. No evidence of collusion and collusion is not a crime."" https://t.co/2MxAE8Lewg",471.78333333333336
895,FoxNews,0.7964,0.083,0.578,0.339,"RT @EricShawnTV: The #TaylorForceAct is now law, after his parents, #WestPoint classmates, friends and supporters fought for justice for Ta…",475.0
896,FoxNews,-0.34,0.188,0.699,0.113,"Aliso Viejo Mayor Dave Harrington: ""[Mayor @LibbySchaaf] basically committed a felony by harboring those fugitives."" https://t.co/xxur0E3iWy",476.78333333333336
897,FoxNews,0.0,0.0,1.0,0.0,Pro-Second Amendment student @KyleKashuv calls for debate with #MarchForOurLives organizer @cameron_kasky https://t.co/TqqJbQFBFU,477.93333333333334
898,FoxNews,0.0,0.0,1.0,0.0,"TONIGHT on @NextRevFNC, @SteveHiltonx talks to Arnold @Schwarzenegger - Tune in at 9p ET on Fox News Channel! https://t.co/j7oe1NDFh3",481.5
899,FoxNews,0.3612,0.0,0.815,0.185,"Yesterday, Parkland survivor @Emma4Change called for change during the #MarchForOurLives rally.… https://t.co/x6f9R2TdDI",481.78333333333336
900,nytimes,0.6369,0.0,0.781,0.219,"Modern Love: If I couldn’t find Mr. Right, what about Mr. Quasi-Right augmented by a few others? https://t.co/PlXaGwe4x9",1409.2666666666667
901,nytimes,-0.4588,0.125,0.875,0.0,"Stormy Daniels told ""60 Minutes"" that in 2011 a man threatened her if she spoke of her affair with Donald Trump. He… https://t.co/7GjEWsT3yt",1425.3833333333334
902,nytimes,0.0,0.0,1.0,0.0,"The 6-inch-long skeleton has 10 ribs, giant eye sockets and a long skull that ends in a point. It is not an alien. https://t.co/RtMDxfYs6v",3.2
903,nytimes,0.6249,0.0,0.661,0.339,"11 great titles expiring from Netflix in April
https://t.co/OX1bbKT2th",17.316666666666666
904,nytimes,-0.8481,0.448,0.444,0.107,"“Cancer crushes hope, leaving a wasteland of grief, depression, despair and a sense of unending futility,” Julie Yi… https://t.co/cbDpyAGmKe",32.85
905,nytimes,0.0,0.0,1.0,0.0,Louis Vuitton Names Virgil Abloh as Its New Men’s Wear Designer https://t.co/v4BMrkReWn,48.36666666666667
906,nytimes,0.0,0.0,1.0,0.0,"Audit your Facebook apps, audit your Facebook privacy settings, and 5 other tips for protecting your data on Facebo… https://t.co/m2n9Vdcp53",58.36666666666667
907,nytimes,0.6249,0.0,0.814,0.186,"Floating between California and Hawaii, the ""Great Pacific Garbage Patch"" is up to 16 times bigger than previously… https://t.co/dxoWTzZ9z1",76.28333333333333
908,nytimes,0.0,0.0,1.0,0.0,"President Trump won't be hiring 2 lawyers he named just days ago in the Mueller inquiry, indicating new upheaval on… https://t.co/8oaldzCsnO",92.16666666666667
909,nytimes,-0.34,0.194,0.806,0.0,"Remington, Centuries-Old Gun Maker, Files for Bankruptcy as Sales Slow https://t.co/5TYhvJKmNc",108.83333333333333
910,nytimes,0.4215,0.0,0.859,0.141,"If you liked Kim Kardashian on Facebook, researchers can tell how extroverted (very), conscientious (more than most… https://t.co/DkIybS0c5q",122.21666666666667
911,nytimes,0.128,0.0,0.914,0.086,"Elliott Broidy, an investor and a defense contractor, marketed his connection to President Trump to politicians and… https://t.co/QLoVPIzSEM",139.71666666666667
912,nytimes,0.1027,0.138,0.672,0.19,"These photos ""reflect an American truth: The fury and debate over immigration to the United States appears to be go… https://t.co/sJPDGHWmov",157.75
913,nytimes,0.6486,0.0,0.725,0.275,"The March for Our Lives demonstrations ultimately represented twin triumphs: of organic, youthful grass-roots energ… https://t.co/m9ne3abfKG",171.73333333333332
914,nytimes,-0.5574,0.265,0.735,0.0,Saudis Claim to Intercept 7 Houthi Missiles Fired at Multiple Cities https://t.co/CL4jMkP4Aw,177.1
915,nytimes,0.0,0.0,1.0,0.0,"Richard Grenell was nominated by President Trump last year for the ambassadorship to Germany, becoming the presiden… https://t.co/oNir0DN0Fy",177.21666666666667
916,nytimes,0.0,0.0,1.0,0.0,“Do you realize what your mother did? Your mother was the first American Olympic champion.” https://t.co/duAjgvRhGE,191.45
917,nytimes,0.0,0.0,1.0,0.0,Review: An ‘Angels in America’ That Soars on the Breath of Life https://t.co/T7Vd8gVt3x,203.7
918,nytimes,0.0,0.0,1.0,0.0,"RT @kenvogel: NEW: TRUMP fundraiser @Elliott_Broidy offered or arranged meetings with @POTUS for leaders of Congo, Angola &amp; Romania -- whil…",214.7
919,nytimes,0.0,0.0,1.0,0.0,"When Professionals Rise Up, More Than Money Is at Stake https://t.co/SdaYVvAONH",228.16666666666666
920,nytimes,0.0,0.0,1.0,0.0,Make Mark Bittman's spaghetti pie https://t.co/BeCQZLZtX0 https://t.co/PRD21zzf7U,231.58333333333334
921,nytimes,-0.1779,0.134,0.866,0.0,"In Gun Control Marches, Students Led but Adults Provided Key Resources https://t.co/88Hk6Egy2M",251.25
922,nytimes,0.3434,0.1,0.734,0.165,"Many counties, including rich ones, are aging and experiencing more deaths than births, without growth through immi… https://t.co/pUTGdbNr1r",254.86666666666667
923,nytimes,0.0243,0.142,0.71,0.148,"Untangling yourself from a site like Facebook is not as easy as pressing ""delete"" https://t.co/qIiiEM1C92",269.1333333333333
924,nytimes,-0.5859,0.211,0.789,0.0,"RT @NYTSports: What a game. Kansas edges Duke, and we'll have a battle of No. 1s in San Antonio next weekend. 
https://t.co/uxYTcqmwBD",286.73333333333335
925,nytimes,0.1901,0.085,0.707,0.208,"Solving the Dutch Pot Paradox: Legal to Buy, but Not to Grow https://t.co/0oWMeWd8qO",292.3
926,nytimes,-0.4588,0.125,0.875,0.0,"Stormy Daniels told ""60 Minutes"" that a man threatened her in 2011 if she spoke of her affair with Donald Trump. He… https://t.co/1sphfyTrsX",299.6
927,nytimes,-0.34,0.107,0.893,0.0,Video: These were the Las Vegas gunman's final movements in the days before he opened fire from his hotel suite https://t.co/rDgrTdn0n3,304.35
